drug_1	drug_2
DB00508	DB08807
DB06725	DB00169
DB01183	DB06717
DB00921	DB00281
DB01037	DB00542
DB00458	DB08873
DB06403	DB05521
DB12364	DB00469
DB00795	DB01410
DB00231	DB05246
DB00872	DB01409
DB00921	DB00747
DB00175	DB06412
DB06204	DB01171
DB06335	DB00752
DB00977	DB00343
DB01250	DB00524
DB01623	DB00455
DB09292	DB06212
DB00831	DB08918
DB01591	DB01211
DB00764	DB00621
DB01045	DB00959
DB01303	DB00201
DB00480	DB08895
DB00212	DB00808
DB00808	DB00968
DB00502	DB06594
DB06267	DB01254
DB00615	DB00997
DB09225	DB00344
DB01174	DB08910
DB01214	DB06268
DB01113	DB01275
DB06616	DB01015
DB00404	DB01235
DB00599	DB00450
DB00559	DB00546
DB00418	DB00912
DB00541	DB06287
DB00500	DB01050
DB00530	DB00679
DB00363	DB01124
DB00499	DB05812
DB01267	DB00849
DB06589	DB01142
DB01195	DB00501
DB00877	DB00653
DB09146	DB00467
DB01169	DB00384
DB01086	DB00949
DB01591	DB09040
DB00875	DB00949
DB00818	DB01023
DB08815	DB00933
DB00136	DB00196
DB00216	DB09118
DB08912	DB00863
DB00230	DB01211
DB00230	DB01202
DB00307	DB00283
DB01233	DB01295
DB00987	DB00285
DB00175	DB01241
DB01224	DB00849
DB04898	DB00812
DB00203	DB01124
DB00436	DB00999
DB01452	DB00754
DB01590	DB00586
DB06684	DB00734
DB00373	DB01050
DB09280	DB01149
DB00539	DB00203
DB01435	DB00477
DB01110	DB09090
DB00836	DB09280
DB00521	DB01240
DB00542	DB09292
DB01239	DB00754
DB00623	DB01440
DB08883	DB06290
DB00328	DB06413
DB08992	DB01076
DB01580	DB00765
DB00215	DB01232
DB01085	DB06717
DB06697	DB09078
DB00598	DB00963
DB00841	DB00774
DB00564	DB01023
DB01403	DB00423
DB00285	DB00203
DB01418	DB00300
DB00014	DB00927
DB08897	DB00209
DB08906	DB09048
DB09270	DB01380
DB00297	DB00503
DB08815	DB00273
DB00925	DB09054
DB01173	DB06153
DB08808	DB00861
DB00584	DB00695
DB00741	DB00887
DB00312	DB01595
DB00904	DB01580
DB01380	DB01420
DB00210	DB00502
DB06216	DB00241
DB06212	DB00624
DB06144	DB00619
DB00400	DB00270
DB01268	DB00673
DB00521	DB06700
DB01078	DB00976
DB01401	DB00620
DB06237	DB00678
DB01340	DB08941
DB00175	DB01200
DB00641	DB06605
DB00918	DB05521
DB00450	DB00199
DB01166	DB00176
DB00997	DB00455
DB00972	DB00434
DB00297	DB01621
DB00650	DB01174
DB00195	DB01089
DB00773	DB09198
DB09241	DB00250
DB09288	DB00180
DB00204	DB01034
DB01267	DB00374
DB01166	DB00857
DB01101	DB01097
DB00665	DB01078
DB01200	DB00289
DB01009	DB00887
DB00180	DB00254
DB00546	DB06290
DB08880	DB00972
DB09555	DB00169
DB00854	DB00450
DB01275	DB08984
DB00530	DB00511
DB01192	DB06204
DB00312	DB01393
DB08896	DB01193
DB00686	DB00936
DB00421	DB00521
DB08881	DB01069
DB01435	DB00596
DB00813	DB01176
DB00751	DB00806
DB13783	DB00881
DB00377	DB06697
DB04840	DB01242
DB08899	DB06605
DB01182	DB02546
DB01144	DB01320
DB09048	DB00715
DB00310	DB00940
DB00921	DB01267
DB00214	DB01235
DB00182	DB01144
DB01013	DB01357
DB09280	DB01263
DB00292	DB00794
DB00261	DB05812
DB00275	DB01324
DB00795	DB01628
DB00699	DB01059
DB00635	DB00208
DB00185	DB00227
DB01192	DB01075
DB00215	DB00953
DB00611	DB00690
DB00829	DB00934
DB00527	DB01018
DB00420	DB08820
DB00679	DB01274
DB01624	DB00423
DB06267	DB08873
DB01297	DB00688
DB01171	DB00559
DB00700	DB01158
DB00936	DB00630
DB00295	DB04946
DB01242	DB00557
DB00477	DB04842
DB00850	DB08922
DB01229	DB00678
DB01065	DB01101
DB06441	DB01250
DB01100	DB00298
DB00252	DB09083
DB01418	DB00972
DB00619	DB06413
DB00498	DB01212
DB01247	DB04844
DB01351	DB01223
DB00323	DB00590
DB00252	DB01120
DB00461	DB00399
DB00672	DB01149
DB00731	DB08918
DB01210	DB01397
DB09074	DB00227
DB00573	DB06196
DB00976	DB00218
DB01248	DB00724
DB01282	DB00631
DB01351	DB01104
DB01143	DB01144
DB01260	DB06412
DB01097	DB01260
DB00682	DB01708
DB00814	DB01077
DB01001	DB00808
DB00402	DB00454
DB01166	DB00472
DB00731	DB01208
DB00312	DB11581
DB01174	DB00857
DB00865	DB00867
DB00356	DB01026
DB01238	DB00835
DB04946	DB00218
DB01075	DB00318
DB00715	DB00726
DB01609	DB00281
DB00497	DB01086
DB00641	DB08827
DB08918	DB00420
DB00275	DB00765
DB09280	DB06282
DB06684	DB06016
DB00972	DB01176
DB00675	DB01029
DB09279	DB01340
DB00869	DB09198
DB00843	DB00424
DB00203	DB06605
DB04844	DB00818
DB00564	DB00203
DB00608	DB00622
DB01195	DB01075
DB00502	DB00985
DB01129	DB05812
DB00489	DB00604
DB00295	DB09068
DB06216	DB00737
DB00575	DB00752
DB01229	DB06603
DB01041	DB00384
DB01050	DB09118
DB08912	DB01409
DB01186	DB01241
DB00312	DB01181
DB00559	DB00818
DB00924	DB01452
DB09286	DB01115
DB00794	DB00968
DB00821	DB01600
DB00860	DB00834
DB06589	DB06663
DB00864	DB00331
DB00287	DB09070
DB00883	DB00673
DB04898	DB06605
DB09241	DB09026
DB01016	DB01297
DB01129	DB00847
DB00852	DB00206
DB00443	DB00977
DB00237	DB00458
DB08918	DB09118
DB00568	DB00476
DB01595	DB01026
DB00755	DB09026
DB09074	DB01211
DB01558	DB09068
DB09241	DB00457
DB00563	DB00213
DB00458	DB09167
DB00908	DB09078
DB00752	DB00557
DB01357	DB00549
DB00370	DB00295
DB00615	DB00394
DB09039	DB01069
DB00492	DB07615
DB01283	DB00158
DB01126	DB04868
DB01175	DB01267
DB01409	DB00752
DB00246	DB00537
DB00987	DB01099
DB00404	DB00176
DB01708	DB00545
DB00790	DB00800
DB01035	DB01624
DB00404	DB00748
DB00972	DB01621
DB00589	DB01071
DB00327	DB00203
DB00182	DB00590
DB06616	DB06412
DB06616	DB00818
DB00925	DB09026
DB00433	DB00292
DB06203	DB00621
DB00654	DB08808
DB01173	DB01118
DB00723	DB00841
DB00864	DB01050
DB00794	DB00343
DB04861	DB00215
DB00231	DB00997
DB00683	DB00656
DB00844	DB00754
DB00720	DB01609
DB00960	DB09235
DB00897	DB01197
DB00851	DB00201
DB00734	DB08820
DB00449	DB00696
DB01174	DB00933
DB00368	DB00612
DB09079	DB00570
DB01124	DB01214
DB01623	DB01068
DB01238	DB01219
DB00244	DB00712
DB01171	DB01580
DB00469	DB00169
DB00262	DB01097
DB01122	DB01409
DB00206	DB00754
DB04840	DB00212
DB00669	DB00831
DB01255	DB04946
DB00741	DB08907
DB00366	DB01175
DB01119	DB00839
DB01233	DB00809
DB00829	DB01176
DB06701	DB00285
DB00843	DB00243
DB01045	DB00866
DB00413	DB00195
DB09166	DB00754
DB01590	DB01115
DB01173	DB00356
DB00876	DB01359
DB06710	DB04855
DB00497	DB00865
DB01045	DB11614
DB00268	DB04846
DB00379	DB00215
DB00889	DB04953
DB00222	DB00622
DB09053	DB09048
DB01088	DB00880
DB08931	DB00246
DB00921	DB01149
DB01380	DB00491
DB06203	DB00622
DB00615	DB00091
DB00734	DB00496
DB06203	DB09039
DB01118	DB01182
DB00315	DB05812
DB00226	DB00678
DB00963	DB13167
DB01186	DB00199
DB01624	DB00834
DB00661	DB01359
DB01239	DB00395
DB00317	DB08880
DB00852	DB03754
DB00872	DB00774
DB00215	DB01168
DB01198	DB00196
DB08910	DB08868
DB00405	DB00450
DB00280	DB06290
DB00610	DB01171
DB00288	DB00981
DB01250	DB01410
DB00887	DB01020
DB00195	DB00390
DB00904	DB00243
DB00875	DB00771
DB00946	DB05266
DB00976	DB00834
DB00448	DB00313
DB06441	DB00163
DB01392	DB00285
DB00475	DB00831
DB09049	DB00207
DB09288	DB00232
DB00908	DB09080
DB00418	DB00412
DB00850	DB00338
DB04743	DB06605
DB00976	DB00104
DB00193	DB01621
DB00252	DB01060
DB01241	DB00246
DB00459	DB00255
DB00799	DB08881
DB00231	DB00715
DB00223	DB00655
DB00213	DB00091
DB00956	DB09235
DB01400	DB00979
DB06791	DB06218
DB01143	DB00883
DB09075	DB01340
DB01215	DB06290
DB01215	DB01558
DB00543	DB00476
DB00244	DB00654
DB04272	DB01628
DB00195	DB00381
DB00672	DB00898
DB01340	DB08907
DB01098	DB00248
DB00776	DB08883
DB06684	DB05812
DB06589	DB09080
DB04841	DB00363
DB00780	DB00622
DB00357	DB01396
DB00385	DB08880
DB01624	DB00484
DB00908	DB01165
DB01132	DB00313
DB00425	DB01097
DB00947	DB01026
DB00829	DB00203
DB09288	DB00663
DB00470	DB04855
DB00872	DB01203
DB00327	DB01086
DB00559	DB01340
DB00568	DB01095
DB01210	DB00784
DB06605	DB06210
DB01086	DB00285
DB00933	DB04846
DB01045	DB00328
DB00343	DB00692
DB00458	DB01214
DB06212	DB01166
DB00865	DB08801
DB00656	DB00697
DB01255	DB08799
DB00252	DB09389
DB00745	DB08820
DB01260	DB00989
DB00610	DB01407
DB00368	DB01242
DB01210	DB00461
DB08912	DB00674
DB01034	DB00396
DB01036	DB06290
DB00768	DB00814
DB02709	DB00846
DB00228	DB00298
DB00623	DB01198
DB00498	DB00261
DB00862	DB02638
DB00790	DB01158
DB01168	DB00449
DB00327	DB01623
DB09026	DB01397
DB05541	DB00715
DB12483	DB00227
DB08881	DB06594
DB00774	DB12278
DB09286	DB00540
DB00794	DB00539
DB00412	DB09283
DB00280	DB00945
DB01206	DB08895
DB00623	DB00527
DB08881	DB00877
DB00697	DB00726
DB01201	DB00185
DB00864	DB00243
DB00695	DB00428
DB00564	DB01124
DB00706	DB00476
DB01041	DB00703
DB00216	DB00408
DB01149	DB00875
DB00572	DB00813
DB00898	DB00540
DB00598	DB08907
DB01126	DB00199
DB00682	DB01185
DB00612	DB01104
DB00266	DB01015
DB01138	DB09167
DB00610	DB00867
DB01156	DB00834
DB00552	DB08868
DB01137	DB00477
DB04861	DB01024
DB00812	DB04576
DB08907	DB01235
DB06594	DB00835
DB01174	DB00327
DB00755	DB00727
DB00289	DB00675
DB00384	DB00575
DB00657	DB00476
DB00181	DB00450
DB01255	DB09286
DB00624	DB00196
DB00428	DB06695
DB01137	DB00289
DB00427	DB00950
DB00865	DB00927
DB00324	DB00805
DB04946	DB09198
DB01186	DB01171
DB01356	DB01325
DB01224	DB01065
DB08820	DB01232
DB12598	DB00764
DB01092	DB01182
DB08931	DB09038
DB01452	DB09244
DB08881	DB00327
DB00629	DB00281
DB00537	DB00420
DB00295	DB01021
DB06710	DB01232
DB00852	DB00349
DB00635	DB09070
DB00216	DB00343
DB01197	DB00179
DB01399	DB00232
DB00356	DB00169
DB00794	DB01100
DB01137	DB00934
DB00425	DB01211
DB00312	DB00320
DB00215	DB01100
DB00641	DB06603
DB06282	DB08910
DB01242	DB01162
DB00599	DB00967
DB00343	DB04861
DB01186	DB05521
DB06616	DB00470
DB01151	DB00377
DB00275	DB00925
DB09292	DB00936
DB00252	DB04743
DB01621	DB00557
DB00690	DB09048
DB01173	DB01086
DB00605	DB00991
DB08912	DB00327
DB00388	DB01037
DB01229	DB08910
DB00804	DB01209
DB01400	DB01090
DB11614	DB00289
DB00176	DB09000
DB00325	DB01224
DB09280	DB00502
DB01206	DB00951
DB00246	DB09085
DB01184	DB06788
DB01418	DB00304
DB00244	DB00880
DB08907	DB00283
DB00499	DB00300
DB00476	DB00938
DB00540	DB00006
DB00203	DB00765
DB09555	DB00246
DB09034	DB00427
DB00312	DB00741
DB00440	DB00343
DB00344	DB01175
DB00635	DB06710
DB01195	DB00976
DB00749	DB04743
DB00813	DB00227
DB01576	DB00835
DB01050	DB00591
DB00564	DB01357
DB00195	DB09477
DB01211	DB06413
DB00189	DB04896
DB00989	DB01090
DB01356	DB00691
DB00195	DB01009
DB01095	DB01206
DB01099	DB00230
DB00248	DB00446
DB00921	DB00748
DB09244	DB01359
DB06697	DB01357
DB00757	DB08873
DB00237	DB08922
DB00593	DB08820
DB00207	DB01274
DB00706	DB00496
DB08815	DB00199
DB01209	DB01171
DB00937	DB00805
DB00458	DB01365
DB01209	DB00909
DB00327	DB00647
DB00715	DB00503
DB00489	DB06196
DB01624	DB00270
DB00312	DB00598
DB00818	DB00091
DB00497	DB01238
DB00842	DB01017
DB01016	DB00284
DB01609	DB06700
DB08899	DB00889
DB00687	DB06412
DB00850	DB01018
DB02546	DB08882
DB06803	DB00544
DB00977	DB01124
DB01030	DB00381
DB00972	DB00349
DB01143	DB08907
DB01029	DB00722
DB00323	DB01018
DB00921	DB00794
DB09289	DB01156
DB01261	DB05812
DB00862	DB00876
DB01223	DB01032
DB00511	DB00908
DB01029	DB01250
DB00794	DB01098
DB00990	DB00289
DB00641	DB06268
DB06262	DB00589
DB00264	DB01324
DB00823	DB01252
DB00682	DB00006
DB09026	DB02709
DB01098	DB00188
DB05265	DB01092
DB01081	DB00606
DB01609	DB05676
DB01041	DB00964
DB00245	DB00349
DB00672	DB00104
DB09026	DB06736
DB00679	DB00401
DB01452	DB00232
DB00906	DB05246
DB01282	DB01023
DB00245	DB00193
DB00623	DB01437
DB01174	DB01222
DB01021	DB01251
DB06707	DB04861
DB00680	DB03754
DB00374	DB01089
DB01577	DB00835
DB08893	DB06290
DB00328	DB05676
DB00655	DB00283
DB05676	DB01232
DB00748	DB06290
DB00814	DB00903
DB04871	DB00273
DB01577	DB00503
DB00962	DB00976
DB00975	DB00373
DB01200	DB00678
DB01198	DB01624
DB01045	DB01580
DB00939	DB01133
DB00912	DB01104
DB00521	DB04552
DB01233	DB00670
DB01297	DB00211
DB00823	DB01120
DB00688	DB01032
DB01238	DB00679
DB00484	DB01020
DB00508	DB00752
DB00680	DB00176
DB08808	DB00244
DB00540	DB00768
DB00570	DB08820
DB01320	DB00332
DB08815	DB01026
DB01036	DB00193
DB01628	DB01240
DB08899	DB09030
DB00608	DB00268
DB00751	DB00622
DB00688	DB01021
DB01609	DB09082
DB00250	DB01097
DB00391	DB00477
DB01234	DB00524
DB00575	DB00673
DB01320	DB09083
DB02709	DB01133
DB09074	DB04855
DB00502	DB00748
DB00745	DB00783
DB01359	DB00476
DB00584	DB00774
DB00266	DB00417
DB09225	DB00341
DB00690	DB00897
DB09555	DB00268
DB00615	DB01132
DB01268	DB01188
DB00243	DB00790
DB01394	DB00915
DB00244	DB00661
DB00216	DB00091
DB00321	DB01235
DB01248	DB09040
DB01268	DB01420
DB04846	DB01250
DB11362	DB06209
DB00983	DB00213
DB00700	DB00210
DB00435	DB01198
DB01228	DB00477
DB00312	DB00636
DB00502	DB00501
DB00195	DB06196
DB09280	DB01260
DB00425	DB08816
DB00843	DB09083
DB00850	DB00484
DB01320	DB00617
DB01320	DB06700
DB00960	DB01340
DB00908	DB06335
DB00391	DB08815
DB01029	DB06212
DB01418	DB01251
DB00469	DB01095
DB00178	DB00999
DB00443	DB04876
DB00188	DB09279
DB01184	DB00176
DB00222	DB00489
DB01201	DB00959
DB01275	DB02709
DB00540	DB00677
DB00983	DB01026
DB00268	DB00521
DB01233	DB01356
DB01186	DB00481
DB01114	DB09048
DB06209	DB00091
DB01174	DB00617
DB08922	DB01200
DB08984	DB00685
DB00861	DB00741
DB02300	DB01406
DB09204	DB00692
DB01017	DB01060
DB01193	DB01288
DB00850	DB09039
DB06700	DB01224
DB01184	DB01233
DB00472	DB00270
DB00425	DB01580
DB00880	DB00979
DB00918	DB00619
DB00363	DB00985
DB01142	DB06228
DB01199	DB00489
DB00790	DB01210
DB01558	DB00906
DB01340	DB08880
DB01198	DB09198
DB00652	DB06800
DB00508	DB00835
DB00281	DB01685
DB06605	DB00951
DB09215	DB00808
DB01233	DB00413
DB00956	DB00502
DB01083	DB00153
DB00663	DB00774
DB00596	DB06819
DB00297	DB00384
DB08912	DB01591
DB06480	DB01104
DB01580	DB09215
DB06212	DB00207
DB00252	DB00947
DB08815	DB00323
DB00794	DB00637
DB00391	DB08910
DB00697	DB06791
DB00629	DB00924
DB00206	DB00737
DB00402	DB01192
DB01124	DB01149
DB00679	DB08815
DB06288	DB00298
DB00458	DB00398
DB01267	DB01595
DB00207	DB00619
DB00738	DB06412
DB06155	DB00283
DB00455	DB00980
DB00421	DB00935
DB00673	DB01171
DB00813	DB00494
DB00946	DB00685
DB00334	DB01076
DB08881	DB00180
DB01142	DB00283
DB04743	DB01410
DB01394	DB13873
DB00412	DB00196
DB00563	DB00991
DB00850	DB01621
DB00327	DB00508
DB01209	DB01219
DB00748	DB08872
DB00687	DB00545
DB00401	DB01348
DB04951	DB04865
DB01283	DB00745
DB00864	DB01406
DB01400	DB00810
DB00620	DB00999
DB01045	DB00250
DB00904	DB08881
DB08912	DB06292
DB08899	DB09123
DB00978	DB01396
DB00324	DB01122
DB00652	DB01239
DB00663	DB00621
DB00768	DB00685
DB00774	DB00940
DB06288	DB01238
DB08875	DB09118
DB00889	DB06290
DB01032	DB06335
DB00615	DB06616
DB11817	DB09054
DB00339	DB01149
DB00738	DB00458
DB00966	DB00945
DB00717	DB00203
DB01174	DB00433
DB00508	DB00423
DB00418	DB00384
DB00477	DB09292
DB00648	DB01110
DB00484	DB00366
DB00262	DB05812
DB01211	DB01623
DB00458	DB00703
DB01365	DB01621
DB01340	DB00277
DB06237	DB00310
DB00295	DB00590
DB00222	DB04576
DB00635	DB00436
DB01440	DB01618
DB00390	DB09039
DB06196	DB00158
DB00908	DB00678
DB01223	DB09273
DB00631	DB00492
DB00531	DB09078
DB01045	DB00678
DB01238	DB00575
DB00977	DB00461
DB01214	DB08808
DB06605	DB01118
DB01367	DB00381
DB08828	DB00619
DB00873	DB05521
DB04861	DB00938
DB00921	DB00476
DB09080	DB00208
DB01164	DB06824
DB06697	DB01001
DB00722	DB09215
DB04871	DB00268
DB06204	DB00903
DB00924	DB00228
DB08912	DB00584
DB01558	DB06153
DB00307	DB04855
DB01018	DB00869
DB06716	DB09225
DB00370	DB00246
DB00813	DB06594
DB01399	DB13167
DB00672	DB01095
DB01174	DB00744
DB01261	DB00976
DB00849	DB00722
DB00959	DB01059
DB00589	DB00570
DB00573	DB00429
DB00714	DB05271
DB06196	DB00620
DB00962	DB01176
DB01615	DB00653
DB01037	DB00350
DB00688	DB00873
DB00741	DB00912
DB00628	DB00647
DB08860	DB00334
DB01267	DB01238
DB09075	DB00768
DB00771	DB04844
DB00568	DB01242
DB00956	DB00875
DB06237	DB01118
DB01097	DB01401
DB00425	DB01142
DB00563	DB06739
DB09220	DB00484
DB01250	DB00784
DB00839	DB00636
DB01107	DB00608
DB00990	DB00285
DB00484	DB00178
DB00312	DB08901
DB00203	DB00966
DB00252	DB01039
DB06016	DB00976
DB01246	DB01192
DB00471	DB01029
DB07615	DB00887
DB01401	DB01013
DB00738	DB00201
DB06212	DB06774
DB00318	DB00588
DB00726	DB01253
DB00337	DB09288
DB01183	DB01254
DB00178	DB00945
DB00734	DB00857
DB00240	DB03793
DB01088	DB00264
DB00648	DB12483
DB06594	DB00176
DB01229	DB05239
DB00921	DB00908
DB00435	DB00413
DB00996	DB01211
DB00244	DB08816
DB01010	DB01199
DB00158	DB00794
DB00962	DB01086
DB00231	DB00322
DB00615	DB00193
DB09555	DB09048
DB00312	DB01136
DB01037	DB01359
DB09082	DB01325
DB00661	DB06290
DB00324	DB00482
DB00502	DB00808
DB00991	DB01097
DB00921	DB01232
DB00672	DB00230
DB09280	DB00628
DB00999	DB00215
DB01253	DB01023
DB00997	DB01118
DB00956	DB00842
DB00328	DB01240
DB01119	DB00284
DB00924	DB00188
DB00818	DB01193
DB00731	DB00908
DB05039	DB09074
DB06616	DB00176
DB00321	DB00221
DB01588	DB09128
DB00653	DB00710
DB06216	DB00270
DB00543	DB00867
DB00241	DB00653
DB00814	DB01397
DB00822	DB01263
DB00542	DB00861
DB00953	DB00477
DB00648	DB06148
DB00615	DB01138
DB08828	DB00398
DB00401	DB08822
DB00641	DB00780
DB00628	DB00962
DB00328	DB00795
DB01169	DB00310
DB00853	DB00363
DB00934	DB01068
DB00199	DB00540
DB09167	DB01149
DB00418	DB00381
DB00541	DB01162
DB01175	DB00844
DB00519	DB00482
DB06480	DB00227
DB00875	DB01219
DB01045	DB01380
DB00419	DB00230
DB00850	DB04868
DB00450	DB00622
DB00521	DB00695
DB00956	DB01351
DB00678	DB00960
DB00896	DB01057
DB00938	DB00661
DB00396	DB01252
DB00604	DB00619
DB01074	DB00398
DB00663	DB00977
DB00324	DB00808
DB00924	DB00691
DB00332	DB08873
DB00933	DB00264
DB06148	DB00449
DB01588	DB00434
DB01589	DB01263
DB00204	DB09078
DB00945	DB00685
DB00393	DB00796
DB01206	DB00857
DB04951	DB00502
DB00605	DB00310
DB00875	DB00196
DB00344	DB09477
DB00519	DB09038
DB00952	DB01623
DB00266	DB00412
DB01367	DB00268
DB00956	DB00661
DB00946	DB00283
DB05541	DB00322
DB01234	DB08873
DB01047	DB00774
DB00288	DB00545
DB01418	DB00834
DB12598	DB01223
DB01088	DB01296
DB00281	DB00496
DB00959	DB04868
DB01015	DB09048
DB00925	DB01029
DB00599	DB00881
DB01590	DB00570
DB00619	DB09118
DB00368	DB00458
DB00542	DB00883
DB00454	DB00980
DB00872	DB09068
DB00421	DB00622
DB06480	DB00264
DB01367	DB00623
DB01407	DB00887
DB00252	DB00254
DB00975	DB01400
DB00297	DB00555
DB00216	DB00918
DB00959	DB06335
DB08880	DB08819
DB01580	DB04552
DB01403	DB04896
DB00312	DB01151
DB04898	DB00678
DB00829	DB00588
DB01209	DB00191
DB00908	DB01254
DB01062	DB00611
DB08922	DB01069
DB00242	DB08880
DB01320	DB05812
DB00570	DB00254
DB01005	DB01092
DB01045	DB00682
DB01188	DB00364
DB00475	DB00501
DB00800	DB09279
DB06212	DB00972
DB01168	DB00734
DB00801	DB00323
DB00243	DB01243
DB00866	DB09026
DB00454	DB01412
DB00812	DB00939
DB00896	DB00783
DB00396	DB01238
DB00679	DB00584
DB00476	DB00871
DB01396	DB00153
DB00396	DB00273
DB00313	DB00356
DB03754	DB01167
DB00938	DB09054
DB06701	DB00370
DB00312	DB09119
DB00752	DB00754
DB00866	DB00363
DB01234	DB00270
DB00857	DB00320
DB00596	DB08873
DB01037	DB00622
DB04855	DB08873
DB00240	DB00677
DB00959	DB01254
DB00270	DB01263
DB08822	DB00542
DB09555	DB06603
DB00661	DB01297
DB01171	DB01241
DB08875	DB01092
DB01193	DB01611
DB00564	DB01095
DB09555	DB01149
DB01590	DB00207
DB00461	DB06725
DB04951	DB01059
DB00757	DB00537
DB00280	DB00440
DB00500	DB01609
DB02709	DB00873
DB01589	DB00527
DB00187	DB01600
DB06694	DB00540
DB01396	DB01026
DB09555	DB01156
DB00741	DB06718
DB00187	DB00489
DB00482	DB01208
DB00966	DB00821
DB00865	DB06216
DB00834	DB00890
DB00647	DB01151
DB01397	DB09091
DB00475	DB00458
DB06589	DB01204
DB00404	DB01623
DB00214	DB00964
DB00564	DB01240
DB00091	DB01597
DB01590	DB00175
DB00605	DB01133
DB06237	DB00619
DB09082	DB00695
DB01624	DB00622
DB01065	DB05812
DB00585	DB00847
DB00196	DB00396
DB00461	DB00443
DB01621	DB01124
DB09053	DB11994
DB01356	DB09212
DB01380	DB00672
DB00849	DB01065
DB01590	DB09074
DB01615	DB00344
DB00997	DB01401
DB01037	DB00661
DB00864	DB06603
DB00960	DB07615
DB00749	DB01283
DB00648	DB00604
DB00682	DB00749
DB09034	DB00327
DB01173	DB01149
DB00814	DB01241
DB00588	DB01114
DB00762	DB00215
DB00252	DB00950
DB01174	DB01609
DB00422	DB09241
DB00394	DB00805
DB00234	DB06695
DB00936	DB00622
DB01234	DB00136
DB00531	DB00169
DB01151	DB01202
DB04861	DB01291
DB01169	DB01623
DB01452	DB04844
DB01047	DB01010
DB08912	DB00869
DB00688	DB01401
DB01014	DB08906
DB00866	DB01244
DB00945	DB05812
DB01029	DB00765
DB00214	DB00264
DB01016	DB08804
DB01392	DB00924
DB01558	DB08883
DB00555	DB09118
DB00829	DB00599
DB00502	DB00619
DB01609	DB06603
DB01214	DB01024
DB01394	DB00715
DB09212	DB00808
DB08881	DB01194
DB09053	DB01149
DB01409	DB00289
DB00571	DB00939
DB00292	DB00985
DB00402	DB06153
DB00808	DB08931
DB04552	DB01088
DB11619	DB06695
DB01282	DB00178
DB01254	DB00316
DB00554	DB00685
DB09026	DB09215
DB00321	DB08872
DB00318	DB00450
DB00691	DB04552
DB01018	DB00422
DB08906	DB00944
DB00181	DB00557
DB09091	DB01609
DB00193	DB01081
DB00489	DB00185
DB01394	DB08820
DB00182	DB01247
DB00181	DB00241
DB00445	DB09212
DB01349	DB00788
DB00869	DB00834
DB09053	DB00401
DB00193	DB06282
DB00700	DB00469
DB00843	DB00349
DB00275	DB09215
DB01275	DB01348
DB06616	DB01244
DB07615	DB06786
DB01588	DB00344
DB00422	DB00283
DB00252	DB00568
DB00245	DB12278
DB00264	DB00397
DB00347	DB00549
DB06217	DB01118
DB00924	DB01209
DB00564	DB01075
DB06201	DB00656
DB00454	DB01242
DB00223	DB01263
DB09270	DB06268
DB09212	DB00158
DB00182	DB09286
DB08880	DB01094
DB00877	DB00246
DB00385	DB02709
DB00370	DB00494
DB08941	DB01235
DB00608	DB09054
DB00182	DB00285
DB00972	DB08984
DB09288	DB01021
DB00408	DB00477
DB05676	DB04855
DB00712	DB00398
DB00695	DB01018
DB01623	DB06290
DB00918	DB01241
DB01440	DB00752
DB01234	DB01400
DB00413	DB09292
DB00250	DB01254
DB00434	DB01151
DB01062	DB00813
DB01165	DB00715
DB09245	DB08931
DB02546	DB06203
DB00604	DB00338
DB07615	DB01046
DB01045	DB00925
DB01168	DB09220
DB00396	DB01418
DB00405	DB00427
DB00321	DB00723
DB00530	DB00476
DB00261	DB00281
DB00898	DB00934
DB01203	DB08931
DB00247	DB01181
DB01035	DB06589
DB00851	DB00951
DB00379	DB05521
DB01169	DB04920
DB00310	DB01149
DB00376	DB00652
DB00673	DB08860
DB00935	DB00248
DB00898	DB09128
DB00652	DB00852
DB00523	DB09123
DB06228	DB00972
DB00852	DB01144
DB00443	DB00310
DB00175	DB00759
DB01409	DB09074
DB01200	DB00820
DB00748	DB09128
DB00388	DB01626
DB08918	DB00841
DB00277	DB06717
DB00519	DB01162
DB01201	DB00672
DB01142	DB09119
DB00435	DB00373
DB00696	DB00502
DB00547	DB01043
DB09143	DB00343
DB00373	DB01171
DB00392	DB09290
DB01177	DB09118
DB00356	DB04868
DB01621	DB04953
DB01359	DB00814
DB00745	DB01254
DB01283	DB00596
DB00641	DB00694
DB00986	DB01192
DB00648	DB00208
DB00250	DB00203
DB00356	DB08883
DB00872	DB00199
DB00494	DB06700
DB00500	DB00635
DB01411	DB00976
DB00449	DB00521
DB00091	DB00492
DB00014	DB00726
DB01050	DB01708
DB00212	DB01089
DB00206	DB00966
DB00212	DB00584
DB01401	DB08880
DB00813	DB01615
DB00573	DB08819
DB01253	DB00443
DB01590	DB01086
DB01037	DB00298
DB01137	DB00949
DB00559	DB00379
DB09235	DB01098
DB06736	DB01015
DB00889	DB04868
DB04861	DB00179
DB01045	DB00277
DB01403	DB01209
DB00794	DB00656
DB00297	DB00341
DB00421	DB09038
DB01186	DB01168
DB01580	DB00688
DB00933	DB06697
DB00193	DB00697
DB01609	DB01175
DB00641	DB01026
DB00350	DB00866
DB06203	DB09241
DB00540	DB01626
DB00559	DB01036
DB01200	DB01115
DB00420	DB01100
DB01168	DB01021
DB00762	DB00976
DB00589	DB00762
DB09225	DB08910
DB00759	DB00285
DB01114	DB06697
